scale, load 0 (ms), pre-process 0 (ms), trafo 0 (ms), save 0 (ms), total tool-specific iter0 (ms), load 1 (ms), pre-process 1 (ms), trafo 1 (ms), save 1 (ms), total tool-specific iter1 (ms), load 2 (ms), pre-process 2 (ms), trafo 2 (ms), save 2 (ms), total tool-specific iter2 (ms), load 3 (ms), pre-process 3 (ms), trafo 3 (ms), save 3 (ms), total tool-specific iter3 (ms), load 4 (ms), pre-process 4 (ms), trafo 4 (ms), save 4 (ms), total tool-specific iter4 (ms), load 5 (ms), pre-process 5 (ms), trafo 5 (ms), save 5 (ms), total tool-specific iter5 (ms), load 6 (ms), pre-process 6 (ms), trafo 6 (ms), save 6 (ms), total tool-specific iter6 (ms), load 7 (ms), pre-process 7 (ms), trafo 7 (ms), save 7 (ms), total tool-specific iter7 (ms), load 8 (ms), pre-process 8 (ms), trafo 8 (ms), save 8 (ms), total tool-specific iter8 (ms), load 9 (ms), pre-process 9 (ms), trafo 9 (ms), save 9 (ms), total tool-specific iter9 (ms), load 10 (ms), pre-process 10 (ms), trafo 10 (ms), save 10 (ms), total tool-specific iter10 (ms), load 11 (ms), pre-process 11 (ms), trafo 11 (ms), save 11 (ms), total tool-specific iter11 (ms), avg of inner 10 results (ms), median of 1st Xform, median of 2nd Xform, median of total time - 10 results (ms)
1, 90.499336, 0.001093, 86.50707, 0.001068, 86.508163, 104.20823, 0.003359, 87.468626, 0.001201, 87.471985, 91.754277, 9.43E-4, 87.931891, 0.001847, 87.932834, 86.384493, 0.001167, 89.213053, 0.003085, 89.21422, 89.638508, 0.001272, 91.15706, 0.001218, 91.158332, 95.625846, 0.001222, 91.61596, 9.43E-4, 91.617182, 97.583137, 8.62E-4, 92.670504, 0.001151, 92.67136599999999, 87.616009, 0.001121, 93.006785, 0.001275, 93.00790599999999, 98.180109, 0.001055, 94.967083, 0.001086, 94.968138, 102.35375, 0.001026, 98.527384, 9.5E-4, 98.52841, 114.93676, 0.001092, 116.023282, 0.001192, 116.024374, 761.904886, 0.011126, 226.962103, 0.009629, 226.973229,94.25947469999998, 0.001121, 92.670504, 92.67136599999999
1, 85.82658, 0.001378, 83.171733, 0.001091, 83.173111, 88.634198, 0.001134, 83.650354, 0.002844, 83.65148799999999, 86.991461, 0.001093, 84.779894, 0.001275, 84.780987, 88.312221, 0.001368, 85.161253, 0.001346, 85.162621, 93.955779, 0.001319, 85.497617, 0.001251, 85.498936, 89.858491, 0.001071, 86.728451, 0.001101, 86.729522, 86.489756, 0.001487, 88.017116, 0.001128, 88.018603, 87.71516, 0.001034, 88.565617, 0.005733, 88.56665100000001, 85.866843, 0.001063, 90.127778, 9.78E-4, 90.12884100000001, 85.433854, 0.001231, 92.468103, 0.001169, 92.469334, 92.589674, 0.001084, 92.986328, 0.001082, 92.987412, 87.391308, 0.001048, 105.044915, 0.001163, 105.045963,87.79943949999999, 0.001134, 88.017116, 88.018603
8, 126.192238, 0.003581, 113.764827, 0.001397, 113.768408, 125.736054, 0.001353, 114.286391, 0.001122, 114.28774399999999, 129.184863, 0.001481, 115.662961, 0.001581, 115.664442, 126.473537, 0.001179, 116.751975, 0.001159, 116.753154, 127.561966, 0.001535, 117.056628, 0.001101, 117.05816300000001, 131.157804, 0.001095, 118.941052, 0.001006, 118.942147, 140.842842, 0.001303, 119.696858, 0.001424, 119.698161, 142.467241, 0.001022, 120.435789, 0.001713, 120.436811, 130.844754, 0.001122, 123.209152, 0.001345, 123.210274, 132.256233, 0.001252, 125.087702, 0.001088, 125.08895399999999, 138.566509, 0.001141, 125.795732, 0.001182, 125.796873, 135.094161, 0.001578, 130.493748, 0.001064, 130.495326,119.6936723, 0.001252, 119.696858, 119.698161
16, 236.256914, 0.001165, 190.353963, 0.001372, 190.35512799999998, 237.825296, 0.001133, 190.609868, 0.001556, 190.61100100000002, 251.593892, 0.001076, 193.887443, 0.00137, 193.888519, 242.4875, 0.001464, 194.024969, 0.003237, 194.026433, 237.485792, 0.001493, 194.418043, 0.001043, 194.41953600000002, 242.461462, 0.001307, 194.688531, 0.001491, 194.689838, 240.305167, 0.001526, 195.42837, 0.003487, 195.429896, 238.575436, 0.001139, 195.927945, 0.001114, 195.929084, 240.220809, 0.003582, 196.22925, 0.00131, 196.232832, 241.059396, 0.001609, 196.375254, 0.003513, 196.37686300000001, 261.382631, 0.001613, 196.510353, 0.003196, 196.511966, 242.752255, 0.00106, 196.522202, 0.00146, 196.523262,194.8115968, 0.001493, 195.42837, 195.429896
32, 678.802092, 0.001579, 439.08562, 0.001195, 439.087199, 665.024223, 0.001433, 441.37388, 0.001259, 441.375313, 671.081172, 0.001416, 442.275605, 0.001407, 442.277021, 669.670412, 0.001513, 442.824985, 0.001382, 442.826498, 678.803175, 0.001404, 443.633726, 0.003552, 443.63513, 676.0501, 0.003879, 444.687397, 0.001419, 444.69127599999996, 669.373544, 0.003185, 445.477349, 0.001241, 445.480534, 670.775276, 0.001364, 446.609407, 0.001374, 446.610771, 673.774646, 0.001301, 448.339007, 0.001227, 448.340308, 686.447668, 0.001269, 449.785434, 0.001265, 449.786703, 692.872322, 0.001365, 450.402924, 0.001351, 450.404289, 675.342676, 0.001799, 480.255996, 0.001251, 480.257795,445.54278429999994, 0.001416, 445.477349, 445.480534
64, 2405.803803, 0.001582, 1379.707853, 0.001343, 1379.709435, 2389.981147, 0.001367, 1387.822812, 0.001249, 1387.8241790000002, 2397.440436, 0.001337, 1390.883706, 0.00144, 1390.885043, 2400.297071, 0.001389, 1396.249453, 0.0013, 1396.250842, 2406.281045, 0.001841, 1397.847526, 0.001607, 1397.849367, 2388.263705, 0.001461, 1399.460683, 0.003368, 1399.462144, 2391.819204, 0.003426, 1400.232819, 0.003266, 1400.236245, 2387.648337, 0.003524, 1405.09167, 0.001237, 1405.095194, 2405.629382, 0.001298, 1405.660623, 0.001447, 1405.661921, 2388.999215, 0.001436, 1408.340556, 0.003607, 1408.3419920000001, 2397.314358, 0.001282, 1409.459193, 0.001339, 1409.4604749999999, 2393.432247, 0.001809, 1409.917603, 0.001508, 1409.9194120000002,1400.1067401999999, 0.001436, 1400.232819, 1400.236245
128, 9709.56004, 0.001486, 5162.036673, 0.001183, 5162.038159, 9622.24463, 0.001458, 5193.711523, 0.001302, 5193.712981, 9667.068422, 0.001572, 5263.798188, 0.003193, 5263.79976, 9632.594164, 0.001301, 5269.63481, 0.001433, 5269.636111, 9663.830626, 0.001356, 5293.109646, 0.001145, 5293.111002, 9713.549875, 0.001345, 5314.601829, 0.001231, 5314.603174, 9612.064671, 0.00128, 5316.328205, 0.001231, 5316.329485, 9643.542079, 0.001336, 5358.603033, 0.001325, 5358.604369000001, 9593.627566, 0.001265, 5362.074054, 0.001087, 5362.075319, 9737.237832, 0.00149, 5377.212333, 0.00365, 5377.213823, 9515.817791, 0.002486, 5397.365398, 0.001503, 5397.367884, 9764.479067, 0.001338, 5403.150336, 0.001256, 5403.151674,5314.6453907999985, 0.001356, 5316.328205, 5316.329485
256, 47347.338271, 0.001228, 20276.14541, 0.00141, 20276.146638000002, 45890.062695, 0.001496, 20368.603489, 0.001254, 20368.604985, 47032.222274, 0.001422, 20602.218672, 0.003319, 20602.220094, 46954.408896, 0.001343, 20763.551307, 0.001071, 20763.55265, 47053.015305, 0.001379, 20795.953635, 0.001326, 20795.955014000003, 45570.061451, 0.001378, 20800.136078, 0.002045, 20800.137456, 46449.135348, 0.001809, 20806.234625, 0.003339, 20806.236434000002, 46622.952068, 0.001448, 20862.350703, 0.001213, 20862.352151, 46111.238768, 0.00142, 20909.920853, 0.001359, 20909.922273, 46177.520856, 0.001618, 21127.282284, 0.001215, 21127.283902, 48337.192707, 0.002608, 21297.542893, 0.001218, 21297.545501, 46507.412072, 0.001338, 21301.602347, 0.001497, 21301.603685,20833.381046000002, 0.001448, 20806.234625, 20806.236434000002
512, 171589.144008, 0.001235, 102201.499022, 0.001217, 102201.500257, 170757.121664, 0.001478, 103292.947091, 0.001343, 103292.948569, 173491.632341, 0.001385, 103953.149211, 0.001314, 103953.15059599999, 171870.228187, 0.001726, 104762.172382, 0.001153, 104762.174108, 171117.287545, 0.001302, 104832.220713, 0.001268, 104832.222015, 178526.383303, 0.002921, 105377.988172, 0.001296, 105377.991093, 179391.595336, 0.001403, 107525.728583, 0.001429, 107525.729986, 173135.995514, 0.001273, 108421.942279, 0.002569, 108421.943552, 172872.752415, 0.001507, 110947.309798, 0.001216, 110947.311305, 176370.444315, 0.001449, 111791.298306, 0.001253, 111791.299755, 174759.740277, 0.0013, 112503.493989, 0.001225, 112503.495289, 186772.680832, 0.001402, 120165.285521, 0.001509, 120165.28692299999,107340.8266268, 0.001449, 107525.728583, 107525.729986
