scale, load 0 (ms), pre-process 0 (ms), trafo 0 (ms), save 0 (ms), total tool-specific iter0 (ms), load 1 (ms), pre-process 1 (ms), trafo 1 (ms), save 1 (ms), total tool-specific iter1 (ms), load 2 (ms), pre-process 2 (ms), trafo 2 (ms), save 2 (ms), total tool-specific iter2 (ms), load 3 (ms), pre-process 3 (ms), trafo 3 (ms), save 3 (ms), total tool-specific iter3 (ms), load 4 (ms), pre-process 4 (ms), trafo 4 (ms), save 4 (ms), total tool-specific iter4 (ms), load 5 (ms), pre-process 5 (ms), trafo 5 (ms), save 5 (ms), total tool-specific iter5 (ms), load 6 (ms), pre-process 6 (ms), trafo 6 (ms), save 6 (ms), total tool-specific iter6 (ms), load 7 (ms), pre-process 7 (ms), trafo 7 (ms), save 7 (ms), total tool-specific iter7 (ms), load 8 (ms), pre-process 8 (ms), trafo 8 (ms), save 8 (ms), total tool-specific iter8 (ms), load 9 (ms), pre-process 9 (ms), trafo 9 (ms), save 9 (ms), total tool-specific iter9 (ms), load 10 (ms), pre-process 10 (ms), trafo 10 (ms), save 10 (ms), total tool-specific iter10 (ms), load 11 (ms), pre-process 11 (ms), trafo 11 (ms), save 11 (ms), total tool-specific iter11 (ms), avg of inner 10 results (ms), median of 1st Xform, median of 2nd Xform, median of total time - 10 results (ms)
1, 184.306549, 0.001111, 3.953955, 0.001091, 3.955066, 180.599684, 0.001191, 4.025499, 0.0012, 4.02669, 180.794331, 0.001351, 4.188295, 0.003038, 4.189646, 190.025354, 0.001134, 4.205921, 0.001265, 4.207055, 181.175957, 0.001555, 5.696398, 0.001083, 5.697953, 199.286826, 0.00117, 5.932369, 0.001066, 5.933539, 180.888309, 0.001334, 6.494789, 0.001059, 6.496123, 194.511039, 0.001173, 8.059375, 9.13E-4, 8.060547999999999, 196.802397, 9.55E-4, 12.186393, 8.98E-4, 12.187348, 193.57567, 0.00106, 15.930277, 9.83E-4, 15.931337000000001, 195.86567, 0.00102, 19.73188, 8.86E-4, 19.7329, 775.600725, 0.00905, 74.887098, 0.011446, 74.896148,8.646313899999999, 0.001173, 6.494789, 6.496123
1, 184.112136, 0.001497, 2.176559, 0.001252, 2.178056, 178.442563, 0.001144, 2.290721, 0.001153, 2.291865, 177.894504, 0.001191, 2.412904, 0.001055, 2.414095, 180.794711, 0.001288, 2.500368, 0.001028, 2.501656, 184.870813, 0.001415, 2.651083, 0.001332, 2.652498, 176.679449, 0.001116, 2.680037, 0.001234, 2.681153, 194.470323, 0.001249, 2.785984, 0.001184, 2.787233, 191.928206, 0.001206, 2.919571, 0.001094, 2.9207769999999997, 193.347102, 0.001373, 3.167966, 0.001188, 3.169339, 185.298092, 0.001329, 3.746294, 0.001163, 3.747623, 185.753098, 0.001197, 3.910414, 0.001312, 3.9116109999999997, 188.242697, 0.001125, 4.292977, 0.001139, 4.294102,2.907785, 0.001249, 2.785984, 2.787233
8, 194.25816, 0.001172, 6.250011, 0.001278, 6.251183, 183.542285, 0.00124, 6.298031, 0.001179, 6.299271, 183.150264, 0.001528, 6.365158, 0.001232, 6.3666860000000005, 182.595236, 0.001459, 6.366323, 0.001162, 6.367782, 178.914221, 0.001174, 6.706161, 0.001212, 6.707335, 189.572283, 0.001209, 7.240391, 0.001258, 7.2416, 179.326715, 0.001162, 7.252707, 9.95E-4, 7.253869, 183.124185, 0.001323, 7.445237, 0.001167, 7.44656, 184.728766, 0.00114, 8.676657, 0.001197, 8.677797, 175.217463, 0.001198, 9.29039, 0.001219, 9.291588, 195.541192, 0.001244, 9.496535, 0.001031, 9.497779, 197.926059, 0.001171, 11.103655, 0.001405, 11.104826,7.5150267, 0.00124, 7.252707, 7.253869
16, 182.314849, 0.001568, 12.908662, 0.001191, 12.91023, 189.074914, 0.001566, 12.98807, 0.001535, 12.989636, 188.150992, 0.001243, 13.050445, 0.00132, 13.051688, 181.484892, 0.001374, 13.064913, 0.001344, 13.066287, 192.814687, 0.001262, 13.069317, 0.00147, 13.070579, 195.124529, 0.003842, 13.129899, 0.001129, 13.133741, 185.088961, 0.001243, 13.324375, 0.001379, 13.325618, 200.699148, 0.001384, 13.429201, 0.001595, 13.430585, 181.713359, 0.00132, 13.89848, 0.001328, 13.899799999999999, 189.705221, 0.001282, 14.141623, 0.001378, 14.142904999999999, 190.676165, 0.001403, 14.263374, 0.001271, 14.264777, 182.082825, 0.003707, 14.334114, 0.001459, 14.337821,13.4375616, 0.001374, 13.324375, 13.325618
32, 188.212593, 0.001284, 22.65757, 0.002995, 22.658853999999998, 187.816657, 0.00158, 23.69848, 0.001451, 23.70006, 188.064129, 0.003366, 24.203412, 0.010502, 24.206778, 188.96649, 0.001244, 24.509538, 0.001454, 24.510782, 188.632796, 0.001346, 24.761495, 0.001608, 24.762841, 182.204337, 0.001374, 24.9872, 0.001274, 24.988574, 182.751367, 0.001516, 25.702812, 0.001393, 25.704328, 197.304039, 0.001834, 25.824674, 0.00143, 25.826508, 186.404155, 0.001373, 25.910343, 0.001227, 25.911716000000002, 186.270062, 0.001241, 25.97253, 0.003919, 25.973771, 187.004969, 0.001425, 26.49624, 0.00124, 26.497665, 186.221805, 0.00124, 26.887659, 0.001469, 26.888899,25.208302300000003, 0.001425, 25.702812, 25.704328
64, 209.501583, 0.002041, 47.608335, 0.00136, 47.610375999999995, 192.251199, 0.001182, 47.695135, 0.001254, 47.696317, 186.391521, 0.001166, 47.894947, 0.001273, 47.896113, 190.507762, 0.001109, 48.003007, 0.001223, 48.004115999999996, 193.994348, 0.001265, 48.062647, 0.00128, 48.063911999999995, 206.975523, 0.001141, 48.078897, 0.001528, 48.080037999999995, 189.85295, 0.00127, 48.261712, 0.001239, 48.262982, 194.649358, 0.001369, 48.329247, 0.001403, 48.330616, 197.643353, 0.003703, 48.874061, 0.001163, 48.877764, 198.971893, 0.001264, 49.570388, 0.001492, 49.571652, 200.696661, 0.001612, 50.699949, 0.003394, 50.701561, 201.230426, 0.001254, 51.864885, 0.001491, 51.866139000000004,48.548507099999995, 0.001265, 48.261712, 48.262982
128, 207.343757, 0.001193, 97.052111, 0.001318, 97.053304, 212.990897, 0.001209, 97.325739, 0.001241, 97.326948, 205.896605, 0.001414, 97.594166, 0.001266, 97.59558, 205.358406, 0.001265, 97.728581, 0.001191, 97.72984600000001, 215.007649, 0.00115, 98.296738, 0.00123, 98.297888, 208.695159, 0.001264, 98.650084, 0.001179, 98.65134800000001, 203.98877, 0.001189, 98.651289, 0.001192, 98.652478, 203.783719, 0.001259, 99.086687, 0.001236, 99.087946, 206.052219, 0.001255, 100.8344, 0.001276, 100.835655, 205.079359, 0.001264, 101.157851, 0.001238, 101.159115, 205.22539, 0.001377, 101.79798, 0.001344, 101.799357, 214.206694, 0.001136, 107.076365, 0.001238, 107.077501,99.1136161, 0.001264, 98.651289, 98.652478
256, 232.017294, 0.001282, 208.151326, 0.00129, 208.15260800000001, 232.91238, 0.001478, 208.931127, 0.00126, 208.932605, 232.908572, 0.001187, 208.988295, 0.001185, 208.98948199999998, 226.132637, 0.001399, 211.423676, 0.001212, 211.425075, 227.031883, 0.001515, 211.52236, 0.001427, 211.523875, 235.816532, 0.001223, 212.825585, 0.001332, 212.826808, 233.306327, 0.001391, 213.344021, 0.003682, 213.345412, 229.347046, 0.001252, 217.181783, 0.001548, 217.183035, 231.011626, 0.001251, 217.218424, 0.001242, 217.219675, 230.053305, 0.002949, 219.206005, 0.001266, 219.208954, 243.073286, 0.001201, 223.684137, 0.001236, 223.685338, 234.289977, 0.00123, 228.017851, 0.001193, 228.019081,214.43402589999997, 0.001391, 213.344021, 213.345412
512, 285.087512, 0.001796, 432.528795, 0.001121, 432.530591, 273.937025, 0.001162, 436.330494, 0.001161, 436.331656, 283.169754, 0.003085, 436.789894, 0.001067, 436.792979, 282.288521, 0.001452, 439.73145, 0.001042, 439.73290199999997, 277.175592, 0.001419, 442.485985, 0.001311, 442.487404, 275.93, 0.00162, 443.021723, 0.001087, 443.023343, 281.256454, 0.001384, 443.179296, 0.001444, 443.18068, 274.641793, 0.003391, 444.031498, 0.00145, 444.034889, 284.094472, 0.001588, 444.483225, 0.001164, 444.48481300000003, 280.311723, 0.001361, 446.244605, 0.003591, 446.24596599999995, 282.01245, 0.001002, 461.926011, 0.003479, 461.92701300000004, 291.360871, 0.001785, 463.187271, 0.003239, 463.189056,443.8241645, 0.001452, 443.179296, 443.18068
1024, 390.649534, 0.001326, 901.535519, 0.001117, 901.536845, 405.660237, 0.001342, 906.012554, 0.00155, 906.013896, 384.677124, 0.001352, 913.42063, 0.001147, 913.421982, 403.612487, 0.001173, 914.001453, 0.001194, 914.002626, 401.288059, 0.001446, 918.427277, 0.003009, 918.428723, 389.153886, 0.003695, 918.982935, 0.001367, 918.98663, 380.959735, 0.001605, 921.088749, 0.001304, 921.090354, 382.251006, 0.001571, 922.382157, 0.001389, 922.383728, 384.680185, 0.001427, 924.060284, 0.001277, 924.0617110000001, 396.707945, 0.001653, 926.387706, 0.001294, 926.389359, 394.099776, 0.001365, 972.695244, 0.001482, 972.696609, 413.940923, 0.001624, 975.705081, 0.001052, 975.7067049999999,923.7475618000001, 0.001446, 921.088749, 921.090354
