scale, load 0 (ms), pre-process 0 (ms), trafo 0 (ms), save 0 (ms), total tool-specific iter0 (ms), load 1 (ms), pre-process 1 (ms), trafo 1 (ms), save 1 (ms), total tool-specific iter1 (ms), load 2 (ms), pre-process 2 (ms), trafo 2 (ms), save 2 (ms), total tool-specific iter2 (ms), load 3 (ms), pre-process 3 (ms), trafo 3 (ms), save 3 (ms), total tool-specific iter3 (ms), load 4 (ms), pre-process 4 (ms), trafo 4 (ms), save 4 (ms), total tool-specific iter4 (ms), load 5 (ms), pre-process 5 (ms), trafo 5 (ms), save 5 (ms), total tool-specific iter5 (ms), load 6 (ms), pre-process 6 (ms), trafo 6 (ms), save 6 (ms), total tool-specific iter6 (ms), load 7 (ms), pre-process 7 (ms), trafo 7 (ms), save 7 (ms), total tool-specific iter7 (ms), load 8 (ms), pre-process 8 (ms), trafo 8 (ms), save 8 (ms), total tool-specific iter8 (ms), load 9 (ms), pre-process 9 (ms), trafo 9 (ms), save 9 (ms), total tool-specific iter9 (ms), load 10 (ms), pre-process 10 (ms), trafo 10 (ms), save 10 (ms), total tool-specific iter10 (ms), load 11 (ms), pre-process 11 (ms), trafo 11 (ms), save 11 (ms), total tool-specific iter11 (ms), avg of inner 10 results (ms), median of 1st Xform, median of 2nd Xform, median of total time - 10 results (ms)
1, 184.838983, 0.001184, 4.11543, 0.00108, 4.116614, 201.719196, 0.001175, 4.254668, 0.001075, 4.255843, 195.924725, 0.001413, 4.456616, 0.001001, 4.458029000000001, 191.00735, 9.71E-4, 4.566811, 0.001072, 4.567782, 188.642444, 0.0011, 5.189375, 0.001173, 5.190475, 190.761679, 0.001039, 5.293508, 0.001076, 5.294547, 199.06698, 8.75E-4, 6.066012, 0.001322, 6.0668869999999995, 201.762203, 9.71E-4, 8.881357, 9.77E-4, 8.882328, 203.355789, 9.92E-4, 10.03508, 0.001242, 10.036072, 196.74836, 9.59E-4, 16.566317, 8.58E-4, 16.567276000000003, 215.11446, 0.001116, 20.779385, 8.65E-4, 20.780501, 801.856286, 0.0129, 76.233723, 0.009511, 76.246623,8.609974000000001, 0.001039, 6.066012, 6.0668869999999995
1, 177.843034, 0.001222, 2.32893, 0.001068, 2.330152, 183.901735, 0.001178, 2.444867, 0.001204, 2.446045, 179.606062, 0.001133, 2.538555, 0.001267, 2.539688, 173.27418, 0.001009, 2.766344, 0.001226, 2.767353, 197.326256, 0.00139, 2.776564, 0.001072, 2.777954, 186.297653, 0.001051, 2.821804, 0.001233, 2.822855, 188.187548, 0.001054, 2.959944, 0.001107, 2.960998, 206.036646, 0.001245, 2.995756, 0.001048, 2.997001, 194.711046, 0.001283, 3.467955, 0.001232, 3.469238, 181.826327, 9.57E-4, 3.967983, 0.001091, 3.96894, 182.217225, 0.001133, 4.34365, 0.001066, 4.3447830000000005, 189.108859, 0.001171, 4.439266, 0.001179, 4.440437,3.1094855, 0.001133, 2.959944, 2.960998
8, 195.531982, 0.001075, 6.232554, 0.001519, 6.2336290000000005, 193.156653, 0.001202, 6.267328, 0.001613, 6.26853, 182.011528, 0.001322, 6.455775, 0.001199, 6.457097, 175.560211, 0.001368, 6.642345, 0.001029, 6.643713, 182.397445, 0.001174, 6.746896, 0.001103, 6.748069999999999, 178.389565, 0.003451, 6.810188, 0.001221, 6.813639, 182.806947, 0.00115, 7.02128, 0.0011, 7.02243, 186.983972, 0.001283, 7.125492, 0.001435, 7.126775, 187.5716, 0.001034, 7.291645, 0.001073, 7.292679, 184.506573, 0.001333, 8.056139, 0.001249, 8.057472, 195.352779, 0.003058, 10.60605, 0.001126, 10.609107999999999, 189.777712, 0.001167, 13.304738, 0.001178, 13.305905000000001,7.3039513, 0.001322, 7.02128, 7.02243
16, 196.851878, 9.55E-4, 12.478005, 0.001021, 12.478959999999999, 193.435798, 0.001074, 12.510347, 0.001047, 12.511420999999999, 197.509867, 0.001327, 12.515408, 0.001302, 12.516735, 210.902984, 0.001183, 12.57118, 0.001219, 12.572363, 180.871198, 0.001024, 12.737007, 0.002654, 12.738031, 187.525823, 0.001242, 12.976952, 0.00109, 12.978194, 191.730977, 0.001019, 13.301719, 0.001258, 13.302738, 207.029071, 0.001024, 13.350568, 0.001175, 13.351592, 194.593348, 0.001014, 13.50346, 0.00119, 13.504474, 209.238191, 0.001164, 13.553973, 0.001106, 13.555136999999998, 197.341654, 0.001069, 13.605313, 0.001481, 13.606382, 193.361948, 0.001131, 13.648309, 0.003262, 13.64944,13.063706700000001, 0.001074, 13.301719, 13.302738
32, 185.564238, 0.001469, 22.882265, 0.001497, 22.883734, 191.982462, 0.001074, 23.099409, 9.6E-4, 23.100483, 186.664438, 0.001097, 23.195137, 0.001064, 23.196234, 186.444294, 0.00105, 23.344621, 0.001149, 23.345671, 188.877282, 0.001059, 23.36643, 0.001475, 23.367489000000003, 194.991026, 0.001022, 23.83349, 0.001051, 23.834512, 196.842946, 0.001204, 24.673362, 0.001188, 24.674566000000002, 208.274205, 0.001044, 24.674995, 0.001137, 24.676039, 239.998981, 0.001074, 24.866606, 9.85E-4, 24.86768, 212.464142, 0.001522, 24.933066, 9.24E-4, 24.934588, 191.690084, 0.001031, 25.20842, 0.001157, 25.209451, 186.645106, 0.001223, 25.632724, 0.001064, 25.633947,24.1206713, 0.001074, 24.673362, 24.674566000000002
64, 196.785835, 0.001136, 43.46471, 0.001034, 43.465846, 209.820823, 0.001148, 43.802463, 0.003153, 43.803611000000004, 189.780734, 0.001184, 43.865595, 9.63E-4, 43.866779, 198.371679, 0.003307, 44.23511, 0.001004, 44.238417, 232.831981, 0.001113, 44.450878, 0.001097, 44.451991, 211.09463, 0.001213, 44.873837, 9.62E-4, 44.87505, 197.148684, 0.001293, 45.263851, 9.76E-4, 45.265144, 210.018959, 0.001141, 45.362816, 9.91E-4, 45.363957, 206.164956, 0.001027, 46.315786, 0.00108, 46.316813, 197.359268, 0.001034, 46.373316, 0.001076, 46.37435, 196.710792, 0.001375, 46.773984, 0.001051, 46.775359, 212.397579, 0.00111, 49.891816, 0.00113, 49.892925999999996,45.1331471, 0.001184, 45.263851, 45.265144
128, 206.357726, 9.82E-4, 89.039783, 0.001197, 89.040765, 230.190852, 0.001036, 89.509687, 8.27E-4, 89.510723, 220.921256, 0.001308, 89.664959, 0.001126, 89.66626699999999, 220.593647, 0.001332, 89.796155, 9.53E-4, 89.797487, 202.9045, 0.001206, 89.854332, 9.21E-4, 89.855538, 205.197894, 0.001085, 90.142771, 0.001023, 90.143856, 208.929816, 9.53E-4, 90.378943, 9.23E-4, 90.379896, 200.110888, 0.001102, 90.474315, 0.002045, 90.47541700000001, 210.00047, 9.64E-4, 92.911599, 9.74E-4, 92.91256299999999, 232.967276, 0.00135, 93.717229, 9.96E-4, 93.718579, 201.035739, 0.001163, 94.891515, 0.001021, 94.892678, 203.597312, 0.001028, 95.529284, 0.002134, 95.53031200000001,91.1353004, 0.001163, 90.378943, 90.379896
256, 229.057633, 0.001433, 197.951971, 9.6E-4, 197.95340399999998, 230.718053, 0.001102, 198.341398, 0.001172, 198.3425, 227.97619, 0.001244, 198.703286, 9.64E-4, 198.70453, 230.834787, 0.001258, 200.035725, 9.68E-4, 200.03698300000002, 229.34732, 0.001196, 201.066549, 0.002922, 201.067745, 219.974184, 0.0032, 202.006938, 0.001098, 202.01013799999998, 242.18714, 0.001144, 202.026571, 0.00338, 202.027715, 235.080031, 0.001062, 202.72007, 0.001067, 202.72113199999998, 232.13367, 0.00109, 202.779902, 0.001054, 202.780992, 224.711517, 0.001208, 207.255359, 0.001241, 207.256567, 247.632466, 0.001181, 212.164699, 0.001084, 212.16588000000002, 230.148361, 0.001175, 226.913688, 9.55E-4, 226.914863,202.71141819999997, 0.001196, 202.026571, 202.027715
512, 282.090599, 0.00127, 416.208977, 0.001055, 416.210247, 280.763378, 0.003149, 416.499018, 0.001096, 416.502167, 280.233607, 0.003467, 418.808738, 0.00106, 418.812205, 284.266563, 0.001052, 420.565376, 0.001246, 420.56642800000003, 286.784516, 0.00118, 421.320046, 0.001009, 421.32122599999997, 273.851144, 0.001187, 427.879865, 9.42E-4, 427.881052, 275.539424, 0.001842, 427.945225, 9.66E-4, 427.947067, 277.069873, 0.001059, 428.60874, 9.8E-4, 428.609799, 278.028067, 0.001266, 428.673251, 0.001123, 428.674517, 284.975909, 0.001056, 431.646633, 0.001201, 431.647689, 273.828566, 0.00102, 446.264355, 0.001098, 446.265375, 303.636155, 0.001204, 453.47174, 8.77E-4, 453.472944,426.82275250000004, 0.001187, 427.945225, 427.947067
1024, 383.131894, 0.001202, 848.23976, 0.001874, 848.2409620000001, 373.535984, 0.0011, 849.342129, 0.001164, 849.343229, 385.004103, 0.001492, 850.383588, 0.002146, 850.38508, 388.772121, 9.73E-4, 853.194345, 9.7E-4, 853.195318, 391.560544, 9.96E-4, 859.64184, 0.001167, 859.642836, 378.143109, 0.001036, 859.805316, 0.001161, 859.806352, 382.827632, 0.001264, 860.139153, 0.001011, 860.140417, 380.443389, 0.001023, 864.710071, 0.002233, 864.711094, 378.408108, 0.003249, 871.519008, 0.00107, 871.522257, 413.340344, 0.00538, 878.362857, 0.001155, 878.3682369999999, 404.252034, 0.001391, 883.054718, 0.001172, 883.056109, 394.456553, 0.001373, 895.597822, 0.001221, 895.5991949999999,863.0170928999999, 0.001264, 860.139153, 860.140417
