scale, load 0 (ms), pre-process 0 (ms), trafo 0 (ms), save 0 (ms), total tool-specific iter0 (ms), load 1 (ms), pre-process 1 (ms), trafo 1 (ms), save 1 (ms), total tool-specific iter1 (ms), load 2 (ms), pre-process 2 (ms), trafo 2 (ms), save 2 (ms), total tool-specific iter2 (ms), load 3 (ms), pre-process 3 (ms), trafo 3 (ms), save 3 (ms), total tool-specific iter3 (ms), load 4 (ms), pre-process 4 (ms), trafo 4 (ms), save 4 (ms), total tool-specific iter4 (ms), load 5 (ms), pre-process 5 (ms), trafo 5 (ms), save 5 (ms), total tool-specific iter5 (ms), load 6 (ms), pre-process 6 (ms), trafo 6 (ms), save 6 (ms), total tool-specific iter6 (ms), load 7 (ms), pre-process 7 (ms), trafo 7 (ms), save 7 (ms), total tool-specific iter7 (ms), load 8 (ms), pre-process 8 (ms), trafo 8 (ms), save 8 (ms), total tool-specific iter8 (ms), load 9 (ms), pre-process 9 (ms), trafo 9 (ms), save 9 (ms), total tool-specific iter9 (ms), load 10 (ms), pre-process 10 (ms), trafo 10 (ms), save 10 (ms), total tool-specific iter10 (ms), load 11 (ms), pre-process 11 (ms), trafo 11 (ms), save 11 (ms), total tool-specific iter11 (ms), avg of inner 10 results (ms), median of 1st Xform, median of 2nd Xform, median of total time - 10 results (ms)
1, 205.80638, 0.001102, 6.420307, 0.001212, 6.421409000000001, 178.125872, 0.001064, 6.623534, 0.003479, 6.624598000000001, 206.728436, 9.17E-4, 6.821741, 0.001344, 6.8226580000000006, 184.772637, 0.001325, 7.879203, 0.001414, 7.880528, 186.9158, 9.66E-4, 8.736095, 0.001075, 8.737061, 212.825207, 0.001044, 9.649543, 0.001244, 9.650587, 185.492952, 9.13E-4, 11.068095, 0.001351, 11.069008, 188.025218, 0.00107, 13.432854, 0.001054, 13.433924000000001, 192.638435, 8.92E-4, 17.65929, 0.003434, 17.660182, 192.579685, 9.93E-4, 18.856247, 0.001121, 18.85724, 200.628928, 0.001306, 28.549846, 0.003137, 28.551152, 809.783755, 0.008474, 127.621086, 0.011276, 127.62956000000001,12.9286938, 0.001044, 11.068095, 11.069008
1, 175.84483, 9.69E-4, 5.609729, 0.001081, 5.610698, 183.911857, 0.001033, 5.675057, 0.001324, 5.676089999999999, 187.56718, 8.8E-4, 5.68244, 0.001192, 5.68332, 184.289874, 0.002674, 5.731266, 0.003377, 5.73394, 179.527925, 0.001222, 5.747355, 0.001125, 5.748577, 190.217399, 0.001023, 5.805324, 0.001399, 5.806347, 186.222075, 0.001162, 5.816098, 0.001364, 5.81726, 201.526653, 0.001122, 6.225487, 0.001093, 6.226609, 179.448724, 9.43E-4, 6.465891, 0.001394, 6.466834, 181.898897, 0.002854, 6.577337, 0.001498, 6.580191, 191.005887, 0.001256, 6.710994, 0.001119, 6.71225, 177.310314, 0.00105, 10.957007, 0.001409, 10.958057,6.0451418, 0.001162, 5.816098, 5.81726
8, 203.107143, 0.001091, 43.751331, 0.001201, 43.752422, 191.671439, 9.8E-4, 45.003026, 0.001282, 45.004006, 194.705376, 0.001146, 46.759614, 0.001204, 46.76076, 192.271251, 0.001011, 47.292088, 0.001058, 47.293099, 194.132314, 0.001168, 47.714326, 0.001215, 47.715494, 194.234498, 0.00101, 47.720642, 0.001213, 47.721652, 211.194104, 0.001003, 48.732745, 0.003623, 48.733748, 198.281958, 0.003161, 48.802459, 0.001023, 48.80562, 187.970519, 8.92E-4, 49.573827, 0.001294, 49.574719, 193.687149, 9.88E-4, 49.801825, 0.001286, 49.802813, 200.951046, 0.001327, 53.721989, 0.001304, 53.723316000000004, 203.118892, 0.001044, 56.093378, 0.001419, 56.094422,48.5135227, 0.001011, 48.732745, 48.733748
16, 200.644835, 9.11E-4, 79.698918, 0.001144, 79.69982900000001, 203.475101, 9.32E-4, 79.925605, 0.001362, 79.92653700000001, 191.518377, 9.42E-4, 79.962237, 0.00183, 79.963179, 199.899931, 9.78E-4, 80.038519, 0.001309, 80.039497, 192.733546, 0.001404, 80.160068, 0.001352, 80.16147199999999, 194.939638, 0.001266, 80.209138, 0.001547, 80.210404, 193.299333, 9.6E-4, 80.255004, 0.001129, 80.255964, 195.166841, 0.001014, 80.271471, 0.002695, 80.272485, 206.032152, 9.59E-4, 80.456249, 0.001171, 80.457208, 187.78805, 0.001085, 80.678237, 0.001198, 80.679322, 201.277433, 0.001437, 81.561567, 0.001235, 81.56300399999999, 192.386447, 8.78E-4, 82.515958, 0.001116, 82.516836,80.35290719999999, 0.001014, 80.255004, 80.255964
32, 215.128341, 0.001344, 197.898162, 0.001068, 197.899506, 221.071446, 0.001003, 199.452348, 0.001169, 199.453351, 207.259363, 9.91E-4, 199.96893, 0.00119, 199.969921, 213.279505, 0.001482, 200.86896, 0.001555, 200.870442, 220.18659, 9.33E-4, 201.417032, 0.001383, 201.417965, 212.923288, 9.89E-4, 201.648675, 0.001127, 201.649664, 212.452106, 0.001077, 202.437886, 0.001269, 202.438963, 209.90202, 0.001027, 202.723757, 0.001226, 202.724784, 206.665944, 9.51E-4, 204.048635, 0.001252, 204.04958599999998, 216.519361, 0.001262, 204.531492, 0.001108, 204.53275399999998, 213.478164, 0.001056, 209.860577, 0.001157, 209.861633, 212.30966, 0.001315, 225.578213, 0.001103, 225.579528,202.69690630000002, 0.001027, 202.437886, 202.438963
64, 235.09488, 8.75E-4, 370.606247, 8.93E-4, 370.607122, 237.52842, 0.001002, 378.156789, 0.001227, 378.15779100000003, 237.148513, 0.002965, 381.133124, 0.001374, 381.136089, 247.558344, 9.16E-4, 381.47076, 9.71E-4, 381.471676, 249.964972, 9.99E-4, 383.660897, 0.001151, 383.66189599999996, 253.904938, 0.001011, 384.297227, 9.31E-4, 384.298238, 247.923433, 9.3E-4, 387.089909, 0.001359, 387.09083899999996, 242.13073, 8.1E-4, 389.47179, 0.001212, 389.4726, 236.534801, 0.001116, 389.749392, 0.001116, 389.750508, 242.292476, 0.001008, 391.34465, 0.001158, 391.345658, 235.144286, 8.56E-4, 391.345006, 0.001221, 391.345862, 246.822115, 0.001023, 415.123073, 0.001263, 415.12409599999995,385.7731157, 0.001002, 387.089909, 387.09083899999996
128, 305.29411, 0.001082, 857.839821, 9.91E-4, 857.840903, 305.197789, 0.001472, 861.44796, 0.003195, 861.449432, 320.445722, 8.24E-4, 862.252845, 8.94E-4, 862.253669, 301.36712, 0.00128, 867.261847, 9.87E-4, 867.2631269999999, 309.576235, 0.00104, 868.274301, 0.001782, 868.275341, 306.905508, 8.74E-4, 873.935211, 0.001069, 873.9360849999999, 312.17721, 9.32E-4, 874.642408, 0.001121, 874.6433400000001, 318.318436, 0.001014, 874.971645, 0.001012, 874.972659, 305.128991, 0.001294, 877.828138, 0.001227, 877.829432, 309.01913, 0.001061, 884.135982, 0.002234, 884.1370430000001, 305.94682, 8.8E-4, 897.447667, 0.001171, 897.4485470000001, 339.781686, 9.03E-4, 940.444363, 0.001029, 940.445266,874.2208674999999, 0.00104, 874.642408, 874.6433400000001
256, 405.566383, 8.84E-4, 1495.466745, 0.001062, 1495.467629, 406.238854, 0.001111, 1496.787393, 0.001211, 1496.788504, 417.082629, 0.001078, 1503.507909, 0.001109, 1503.508987, 444.801279, 0.001093, 1504.57236, 0.003246, 1504.573453, 420.187314, 0.001173, 1507.533332, 0.0011, 1507.534505, 406.432431, 0.001107, 1508.836593, 0.001283, 1508.8377, 403.695487, 0.003074, 1510.37296, 0.001278, 1510.376034, 410.571409, 0.003055, 1535.249787, 0.001115, 1535.2528419999999, 405.429892, 0.001025, 1536.635117, 0.001089, 1536.636142, 421.042554, 9.61E-4, 1541.543377, 0.003753, 1541.544338, 413.774689, 0.001086, 1663.374863, 0.001081, 1663.375949, 449.588069, 0.001144, 1694.435749, 0.001121, 1694.436893,1530.8428453999998, 0.001107, 1510.37296, 1510.376034
512, 666.747986, 0.001, 3161.415787, 0.00101, 3161.416787, 663.72309, 0.001195, 3165.593669, 0.001278, 3165.5948639999997, 674.063716, 0.00102, 3166.261742, 0.003012, 3166.2627620000003, 664.167577, 0.001164, 3169.936429, 0.001093, 3169.9375929999997, 669.360639, 9.12E-4, 3179.68431, 0.001288, 3179.685222, 667.059217, 0.001052, 3183.015662, 0.001122, 3183.016714, 677.168509, 0.001232, 3184.594666, 9.58E-4, 3184.595898, 695.126457, 0.001172, 3189.445747, 9.75E-4, 3189.4469190000004, 673.560584, 0.001684, 3190.244807, 0.001325, 3190.246491, 670.463204, 0.001109, 3245.100683, 0.002995, 3245.101792, 677.730659, 0.001, 3398.085591, 0.001397, 3398.086591, 721.824755, 9.65E-4, 3454.026178, 0.001297, 3454.0271430000003,3207.1974846000003, 0.001164, 3184.594666, 3184.595898
1024, 1177.517527, 0.002355, 6374.231474, 9.89E-4, 6374.233829, 1165.513854, 9.71E-4, 6380.560386, 0.00112, 6380.5613570000005, 1193.837981, 8.72E-4, 6390.785869, 0.001292, 6390.786741, 1166.283594, 0.001093, 6402.784528, 0.00101, 6402.785621, 1181.105428, 0.001513, 6418.524067, 0.001293, 6418.52558, 1140.417752, 0.001308, 6427.204931, 0.001447, 6427.206239, 1178.129465, 0.00102, 6431.710609, 0.001333, 6431.711628999999, 1188.287343, 0.001043, 6456.58299, 0.001083, 6456.584033, 1162.165409, 0.001173, 6484.109439, 0.001292, 6484.1106119999995, 1197.177146, 0.003396, 6542.207278, 9.77E-4, 6542.210674, 1169.234966, 9.17E-4, 6705.975878, 0.001193, 6705.9767950000005, 1222.652022, 0.001016, 6736.834449, 0.001146, 6736.835465,6464.0459281, 0.001093, 6431.710609, 6431.711628999999
