scale, load 0 (ms), pre-process 0 (ms), trafo 0 (ms), save 0 (ms), total tool-specific iter0 (ms), load 1 (ms), pre-process 1 (ms), trafo 1 (ms), save 1 (ms), total tool-specific iter1 (ms), load 2 (ms), pre-process 2 (ms), trafo 2 (ms), save 2 (ms), total tool-specific iter2 (ms), load 3 (ms), pre-process 3 (ms), trafo 3 (ms), save 3 (ms), total tool-specific iter3 (ms), load 4 (ms), pre-process 4 (ms), trafo 4 (ms), save 4 (ms), total tool-specific iter4 (ms), load 5 (ms), pre-process 5 (ms), trafo 5 (ms), save 5 (ms), total tool-specific iter5 (ms), load 6 (ms), pre-process 6 (ms), trafo 6 (ms), save 6 (ms), total tool-specific iter6 (ms), load 7 (ms), pre-process 7 (ms), trafo 7 (ms), save 7 (ms), total tool-specific iter7 (ms), load 8 (ms), pre-process 8 (ms), trafo 8 (ms), save 8 (ms), total tool-specific iter8 (ms), load 9 (ms), pre-process 9 (ms), trafo 9 (ms), save 9 (ms), total tool-specific iter9 (ms), load 10 (ms), pre-process 10 (ms), trafo 10 (ms), save 10 (ms), total tool-specific iter10 (ms), load 11 (ms), pre-process 11 (ms), trafo 11 (ms), save 11 (ms), total tool-specific iter11 (ms), avg of inner 10 results (ms), median of 1st Xform, median of 2nd Xform, median of total time - 10 results (ms)
1, 205.444405, 0.0012, 10.066281, 0.001079, 10.067481, 185.861316, 0.005964, 10.454395, 0.00125, 10.460359, 184.025277, 9.33E-4, 10.56394, 0.001177, 10.564873, 187.31741, 9.86E-4, 10.867819, 0.001312, 10.868805, 204.383267, 9.33E-4, 11.635826, 0.001385, 11.636759, 198.591749, 0.00117, 12.3128, 0.001264, 12.31397, 192.843427, 0.00107, 14.409367, 0.001147, 14.410437, 206.109347, 9.84E-4, 17.221552, 0.001188, 17.222535999999998, 203.39131, 9.79E-4, 21.632328, 0.001101, 21.633307000000002, 208.858538, 8.45E-4, 31.528435, 0.001369, 31.529280000000004, 217.496939, 9.0E-4, 41.774414, 0.001153, 41.775314, 883.3374, 0.009241, 155.540335, 0.009412, 155.549576,18.241564, 9.84E-4, 14.409367, 14.410437
1, 195.401041, 0.001163, 9.679905, 0.001331, 9.681068, 199.543962, 0.001222, 9.689458, 0.001162, 9.69068, 184.9082, 9.52E-4, 9.737606, 0.001433, 9.738558, 191.001646, 9.85E-4, 9.788533, 0.001408, 9.789518, 180.992671, 0.0011, 10.036686, 0.001322, 10.037785999999999, 194.146728, 0.001233, 10.129046, 0.001222, 10.130279, 192.212595, 0.00108, 10.22827, 0.001184, 10.22935, 202.151683, 0.001007, 10.576588, 0.001127, 10.577594999999999, 201.463221, 0.001239, 10.706251, 0.001288, 10.70749, 187.64749, 0.00381, 10.81186, 0.001024, 10.815669999999999, 192.295481, 0.001043, 11.027134, 0.001212, 11.028177, 207.629162, 0.001011, 16.296405, 0.001491, 16.297416,10.2745103, 0.0011, 10.22827, 10.22935
8, 217.590223, 0.00149, 84.87898, 0.003365, 84.88047, 224.574085, 0.003764, 85.598668, 0.001499, 85.60243200000001, 211.405224, 0.001058, 86.093243, 0.001239, 86.094301, 216.411618, 0.001134, 87.328622, 0.001128, 87.32975599999999, 222.18186, 0.001008, 87.557332, 0.001063, 87.55834, 218.370677, 0.001013, 88.29306, 0.001375, 88.294073, 224.320604, 9.92E-4, 88.815513, 0.001062, 88.81650499999999, 220.882269, 0.001103, 88.890446, 0.003386, 88.891549, 223.020184, 0.001028, 91.59018, 0.001161, 91.59120800000001, 217.908924, 0.003076, 91.679088, 0.001152, 91.68216399999999, 245.298173, 9.72E-4, 95.525728, 0.001258, 95.5267, 249.645423, 0.001089, 101.37674, 0.001406, 101.37782899999999,89.13870279999999, 0.001058, 88.815513, 88.81650499999999
16, 248.419143, 9.34E-4, 156.543989, 0.003406, 156.544923, 247.839213, 0.001152, 157.137741, 0.001135, 157.138893, 254.830451, 0.001147, 157.488198, 0.001612, 157.48934500000001, 246.960707, 0.003889, 158.357802, 0.001188, 158.36169099999998, 231.314122, 0.001226, 158.650302, 0.001483, 158.651528, 234.295072, 0.001973, 159.436067, 0.001138, 159.43804, 238.985479, 9.67E-4, 159.604513, 0.001242, 159.60548, 246.726516, 0.001184, 161.266489, 0.001143, 161.267673, 263.387364, 0.001285, 161.407152, 0.001138, 161.408437, 236.483613, 0.001098, 162.229136, 0.002737, 162.23023400000002, 250.718351, 0.001306, 164.972693, 0.001281, 164.973999, 247.253784, 0.001122, 181.184813, 0.00146, 181.185935,160.056532, 0.001226, 159.604513, 159.60548
32, 326.164403, 0.001031, 398.747894, 0.001191, 398.748925, 341.691317, 0.0038, 400.541567, 0.001269, 400.545367, 316.646964, 9.28E-4, 401.216298, 0.003307, 401.217226, 332.630785, 0.001125, 402.538995, 0.001157, 402.54012, 327.312886, 0.001104, 403.387649, 0.001071, 403.388753, 333.791733, 0.002179, 405.208866, 0.003523, 405.211045, 314.138556, 0.003438, 405.564786, 0.001592, 405.56822400000004, 311.576586, 9.82E-4, 405.709901, 0.001114, 405.710883, 372.78287, 0.001219, 406.985465, 0.001287, 406.98668399999997, 315.872277, 9.71E-4, 407.076531, 0.001217, 407.077502, 337.408938, 0.001295, 422.853724, 0.001182, 422.855019, 317.478452, 0.001107, 431.093884, 0.001164, 431.094991,406.11008230000004, 0.001219, 405.564786, 405.56822400000004
64, 430.773531, 0.001078, 696.549764, 0.002965, 696.550842, 426.143452, 0.001681, 697.165238, 0.001071, 697.166919, 429.445933, 0.001024, 701.06841, 0.001335, 701.069434, 440.352338, 0.001006, 703.119236, 0.001055, 703.120242, 424.399831, 0.001047, 704.118878, 0.001046, 704.119925, 463.409467, 0.001434, 707.257353, 0.001067, 707.258787, 434.561101, 0.001158, 709.774081, 0.001074, 709.775239, 438.233098, 0.001184, 710.914881, 0.001056, 710.916065, 435.165204, 0.002785, 716.565038, 0.001083, 716.567823, 468.086018, 0.001044, 720.688523, 0.001223, 720.689567, 448.928955, 0.001114, 758.516473, 0.001483, 758.517587, 434.49373, 0.001203, 781.059254, 0.001282, 781.060457,712.9201588000001, 0.001158, 709.774081, 709.775239
128, 781.801529, 0.002955, 1618.616617, 0.001065, 1618.6195719999998, 768.960282, 9.62E-4, 1651.915689, 0.001055, 1651.916651, 793.760448, 8.74E-4, 1657.961044, 0.001024, 1657.961918, 755.064638, 0.001165, 1661.712474, 0.001313, 1661.7136389999998, 793.816443, 0.001063, 1669.372636, 0.001199, 1669.373699, 787.944351, 0.001153, 1692.790134, 0.001218, 1692.791287, 758.301131, 0.003119, 1704.491992, 0.011377, 1704.495111, 748.641782, 0.00311, 1716.413813, 0.001282, 1716.416923, 753.787009, 0.001236, 1732.798227, 0.001528, 1732.799463, 779.063091, 0.003235, 1735.113967, 0.001205, 1735.117202, 809.855022, 0.001233, 1755.259347, 0.001362, 1755.26058, 905.270199, 0.001126, 1801.031417, 0.001396, 1801.032543,1697.7846472999997, 0.001233, 1704.491992, 1704.495111
256, 1231.938065, 0.001108, 3108.257536, 0.001767, 3108.258644, 1189.628535, 0.001297, 3144.939714, 0.001247, 3144.941011, 1276.559703, 0.001279, 3184.280875, 0.001233, 3184.282154, 1233.985388, 0.001182, 3199.744468, 0.001281, 3199.74565, 1221.020841, 0.001612, 3205.749364, 0.001327, 3205.750976, 1242.657781, 0.001072, 3218.087637, 0.00132, 3218.088709, 1239.908733, 0.001319, 3221.81446, 0.003148, 3221.815779, 1283.773772, 0.001613, 3267.529475, 0.00128, 3267.5310879999997, 1276.447104, 0.00361, 3290.309279, 0.001059, 3290.3128890000003, 1201.897147, 0.001088, 3306.505933, 0.001066, 3306.507021, 1205.48697, 0.001143, 3307.145213, 0.001248, 3307.1463559999997, 1200.898785, 0.001233, 3314.622631, 0.003118, 3314.623864,3234.6121633000002, 0.001297, 3221.81446, 3221.815779
